Country Name,Country Code,Indicator Name,Indicator Code,Year,electricityaccesspercent
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.9952163696289
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.8226547241211
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.8977813720703
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.7779693603516
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,48.7004356384277
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,45.1901092529297
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,46.6
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,37.9568328857422
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,98.3
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.2
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.8192749023438
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,78.4511108398438
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,76.813606262207
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,75.1229476928711
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,71.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.99
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.99
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.89
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,67.975341796875
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,64.3
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,70.4
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,66.0
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.8
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.9919052124023
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,27.4940490722656
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,26.3106842041016
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,22.7
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,26.1
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,76.347526550293
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,72.8979263305664
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,69.3951644897461
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,65.7860870361328
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,49.3240242004395
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,49.8635635375977
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,49.2
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,50.7300186157227
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,89.3
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,90.0
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,85.0
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,84.7
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,7.74776268005371
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,7.2609338760376
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,6.77396583557129
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,6.28616857528687
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.9740982055664
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.7613525390625
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.585578918457
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.9905014038086
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,61.7677192687988
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,59.6956977844238
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,57.5705184936523
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,55.3390274047852
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,98.8232574462891
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,98.4032897949219
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,97.9301605224609
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,97.4
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,88.8245315551758
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,89.0276184082031
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,89.2305679321289
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,86.0
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,99.5654678344727
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.505744934082
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.4458847045898
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.3
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,42.7433624267578
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,39.9
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,37.7
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,34.9296112060547
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.9
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.82
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,96.0023727416992
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,90.6324844360352
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,85.1562805175781
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,55.7401161193848
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,54.1275978088379
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,52.4619178771973
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,50.0
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.8634948730469
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,98.4
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.0059814453125
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,99.9
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.9
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.8
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.9
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.4
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,99.6823654174805
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.4254760742188
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.7
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,98.966911315918
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,45.2203483581543
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,42.139476776123
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,41.3
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,41.92
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.9
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.8
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
